,player_id,faceOffWins,faceoffTaken,actual_win_pct,sim_win_pct_mean_weighted
0,8445000,258,474,0.5443037974683544,0.5010632911392405
1,8445550,5,13,0.38461538461538464,0.4964615384615385
2,8445575,1,6,0.16666666666666666,0.494
3,8445735,4739,7989,0.5931906371260484,0.500134059331581
4,8445739,0,2,0.0,0.4915
5,8446003,157,315,0.4984126984126984,0.5012730158730159
6,8446053,1,5,0.2,0.4948
7,8446407,1,1,1.0,0.5
8,8446408,19,40,0.475,0.49610000000000004
9,8446454,2,5,0.4,0.49539999999999995
10,8446485,2895,5012,0.5776137270550679,0.4997198723064646
11,8446788,1936,3595,0.5385257301808066,0.4994862308762169
12,8446830,55,123,0.44715447154471544,0.4965040650406504
13,8447091,32,73,0.4383561643835616,0.49627397260273964
14,8447958,2768,4820,0.5742738589211618,0.49991742738589207
15,8448208,5,24,0.20833333333333334,0.49641666666666673
16,8448622,6,13,0.46153846153846156,0.5024615384615385
17,8448769,0,1,0.0,0.526
18,8448772,3,14,0.21428571428571427,0.5022142857142856
19,8448782,253,457,0.5536105032822757,0.5003522975929978
20,8448825,596,1195,0.49874476987447697,0.5004033472803348
21,8449137,0,1,0.0,0.484
22,8449545,32,72,0.4444444444444444,0.5019583333333334
23,8449645,2951,5790,0.5096718480138169,0.4999526770293611
24,8449654,2,5,0.4,0.5096
25,8449807,632,1229,0.5142392188771359,0.5000431244914565
26,8449893,838,1431,0.5856044723969253,0.5001020265548567
27,8449895,565,1135,0.4977973568281938,0.49950132158590305
28,8449924,1,1,1.0,0.512
29,8450550,95,174,0.5459770114942529,0.4983735632183908
30,8450725,376,814,0.4619164619164619,0.4999398034398034
31,8450817,588,1196,0.4916387959866221,0.4996747491638796
32,8450900,31,59,0.5254237288135594,0.5040508474576271
33,8450941,4,13,0.3076923076923077,0.4984615384615384
34,8450978,763,1551,0.49194068343004516,0.5002759509993553
35,8451101,2015,3839,0.5248762698619432,0.500382651732222
36,8451224,1,4,0.25,0.50475
37,8451302,166,342,0.4853801169590643,0.4994941520467836
38,8451359,2401,4196,0.5722116301239275,0.5001141563393708
39,8451774,3106,5661,0.5486663133721957,0.4999655537890832
40,8451972,112,213,0.5258215962441315,0.5015305164319248
41,8451991,302,634,0.47634069400630913,0.5007255520504732
42,8452285,958,2040,0.4696078431372549,0.5000642156862746
43,8452353,0,1,0.0,0.513
44,8452569,0,6,0.0,0.49566666666666664
45,8452578,239,414,0.5772946859903382,0.4993478260869565
46,8455429,27,84,0.32142857142857145,0.5003452380952381
47,8455521,1025,2010,0.5099502487562189,0.49970547263681586
48,8455666,1,2,0.5,0.492
49,8455805,2,3,0.6666666666666666,0.502
50,8455919,3378,6535,0.5169089517980107,0.49984728385615923
51,8456100,818,1564,0.5230179028132992,0.4996234015345269
52,8456106,192,394,0.4873096446700508,0.5001370558375634
53,8456430,635,1173,0.5413469735720375,0.4995728900255755
54,8456464,70,138,0.5072463768115942,0.49922463768115943
55,8456588,0,1,0.0,0.508
56,8456734,558,1016,0.5492125984251969,0.5003120078740158
57,8456852,3,4,0.75,0.49524999999999997
58,8456887,319,734,0.43460490463215257,0.5000395095367847
59,8456966,2177,4292,0.5072227399813607,0.49974790307548933
60,8457261,3,14,0.21428571428571427,0.49971428571428567
61,8457297,9,21,0.42857142857142855,0.4987619047619047
62,8457384,1,2,0.5,0.4995
63,8457403,0,2,0.0,0.4815
64,8457421,0,1,0.0,0.515
65,8457921,263,546,0.4816849816849817,0.49917399267399276
66,8457981,870,1829,0.4756697648988518,0.4994909786768726
67,8458031,31,62,0.5,0.4970967741935484
68,8458069,1510,2989,0.5051856808297089,0.5000993643358984
69,8458125,1,9,0.1111111111111111,0.5028888888888889
70,8458172,0,2,0.0,0.486
71,8458192,753,1413,0.5329087048832272,0.4999058740268931
72,8458229,2058,4007,0.5136011979036685,0.49976091839281256
73,8458361,1647,3474,0.4740932642487047,0.4996007484168107
74,8458454,0,1,0.0,0.499
75,8458487,138,282,0.48936170212765956,0.501886524822695
76,8458494,1,1,1.0,0.497
77,8458515,387,721,0.536754507628294,0.49914285714285717
78,8458517,3,10,0.3,0.5005
79,8458519,0,1,0.0,0.505
80,8458520,958,1902,0.5036803364879074,0.5003007360672976
81,8458524,389,718,0.541782729805014,0.4995529247910864
82,8458525,598,1332,0.44894894894894893,0.5001816816816818
83,8458526,55,113,0.48672566371681414,0.4988407079646017
84,8458527,1,2,0.5,0.48050000000000004
85,8458529,151,333,0.45345345345345345,0.49957057057057075
86,8458530,6,16,0.375,0.5064375
87,8458532,20,52,0.38461538461538464,0.49773076923076925
88,8458534,25,71,0.352112676056338,0.5011830985915492
89,8458536,1043,2324,0.44879518072289154,0.4999823580034424
90,8458537,95,241,0.3941908713692946,0.4987510373443984
91,8458540,2,4,0.5,0.5065
92,8458541,3,3,1.0,0.49733333333333335
93,8458543,1,1,1.0,0.474
94,8458554,1277,2545,0.5017681728880157,0.5003371316306484
95,8458561,1359,2162,0.6285846438482886,0.5002284921369103
96,8458572,10,35,0.2857142857142857,0.5063428571428571
97,8458573,1586,3364,0.4714625445897741,0.5000915576694411
98,8458590,131,374,0.3502673796791444,0.4996122994652406
99,8458595,1,2,0.5,0.499
100,8458637,2,5,0.4,0.5065999999999999
101,8458682,11,30,0.36666666666666664,0.5000666666666667
102,8458715,2,2,1.0,0.4965
103,8458939,802,1643,0.4881314668289714,0.5004522215459526
104,8458943,58,131,0.44274809160305345,0.5023129770992366
105,8458951,1,1,1.0,0.48
106,8458954,1,3,0.3333333333333333,0.506
107,8458955,187,469,0.39872068230277186,0.4996140724946695
108,8458959,1,4,0.25,0.494
109,8458976,1870,3586,0.5214723926380368,0.5001073619631902
110,8458978,607,1276,0.475705329153605,0.5003565830721003
111,8458982,124,245,0.5061224489795918,0.4995020408163266
112,8458984,1,4,0.25,0.49225
113,8458996,0,9,0.0,0.5004444444444445
114,8459001,29,66,0.4393939393939394,0.5001818181818181
115,8459004,0,2,0.0,0.499
116,8459010,6,12,0.5,0.5051666666666667
117,8459019,5,12,0.4166666666666667,0.50075
118,8459024,16,93,0.17204301075268819,0.5008172043010752
119,8459053,2,2,1.0,0.488
120,8459064,1182,2393,0.493940660259089,0.5001587964897618
121,8459071,20,40,0.5,0.4998750000000001
122,8459094,912,2005,0.45486284289276807,0.5003975062344139
123,8459122,1784,3433,0.5196621031168075,0.5000506845324789
124,8459156,54,112,0.48214285714285715,0.5006607142857143
125,8459223,36,84,0.42857142857142855,0.5007857142857143
126,8459246,4,16,0.25,0.5035624999999999
127,8459284,941,1902,0.49474237644584645,0.49998212407991593
128,8459423,5,12,0.4166666666666667,0.49141666666666667
129,8459424,7,19,0.3684210526315789,0.5024736842105263
130,8459425,1256,2324,0.540447504302926,0.5005417383820998
131,8459426,5,28,0.17857142857142858,0.49710714285714286
132,8459427,920,1940,0.4742268041237113,0.5002118556701032
133,8459428,480,1122,0.42780748663101603,0.49972905525846706
134,8459429,3827,7662,0.49947794309579746,0.5000991908117984
135,8459430,2,11,0.18181818181818182,0.4963636363636363
136,8459431,14,41,0.34146341463414637,0.49914634146341463
137,8459433,1,3,0.3333333333333333,0.49133333333333334
138,8459439,439,876,0.5011415525114156,0.5003789954337899
139,8459441,0,3,0.0,0.5069999999999999
140,8459442,5986,11339,0.5279125143310698,0.49980359820089953
141,8459443,1,1,1.0,0.498
142,8459444,275,617,0.44570502431118314,0.5003144246353323
143,8459446,555,1152,0.4817708333333333,0.49999913194444445
144,8459450,41,110,0.37272727272727274,0.5014363636363637
145,8459454,80,207,0.3864734299516908,0.4989033816425121
146,8459455,210,616,0.3409090909090909,0.5004886363636364
147,8459457,99,232,0.4267241379310345,0.4971293103448276
148,8459458,0,1,0.0,0.503
149,8459461,2731,5501,0.49645518996546084,0.4995895291765135
150,8459462,0,1,0.0,0.488
151,8459466,2,3,0.6666666666666666,0.49566666666666664
152,8459469,1,2,0.5,0.485
153,8459479,32,115,0.2782608695652174,0.5004521739130435
154,8459486,0,1,0.0,0.511
155,8459492,850,1659,0.5123568414707655,0.49967088607594934
156,8459493,0,2,0.0,0.502
157,8459514,1686,3050,0.5527868852459017,0.4999577049180328
158,8459521,65,139,0.4676258992805755,0.49759712230215825
159,8459527,788,1522,0.5177398160315374,0.5002969776609724
160,8459534,312,582,0.5360824742268041,0.4995412371134021
161,8459538,0,1,0.0,0.498
162,8459547,102,238,0.42857142857142855,0.5001050420168066
163,8459571,311,619,0.5024232633279483,0.5000080775444264
164,8459574,80,149,0.5369127516778524,0.5008993288590604
165,8459587,2081,4113,0.5059567225869195,0.5003228786773645
166,8459596,35,86,0.4069767441860465,0.49953488372093013
167,8459615,37,75,0.49333333333333335,0.5022666666666666
168,8459628,0,2,0.0,0.5185
169,8459640,89,268,0.332089552238806,0.5012388059701492
170,8459648,882,1845,0.47804878048780486,0.49955555555555553
171,8459670,5,10,0.5,0.49379999999999996
172,8459687,2420,4121,0.5872361077408396,0.5001373453045377
173,8460051,1,1,1.0,0.471
174,8460105,1960,3791,0.5170139804800844,0.49972302822474285
175,8460254,1,1,1.0,0.487
176,8460465,276,585,0.4717948717948718,0.5003042735042736
177,8460484,11,23,0.4782608695652174,0.4960434782608696
178,8460492,0,2,0.0,0.492
179,8460495,167,294,0.5680272108843537,0.49917687074829936
180,8460496,548,1174,0.46678023850085176,0.500390119250426
181,8460498,61,130,0.46923076923076923,0.5002692307692308
182,8460500,0,1,0.0,0.477
183,8460501,14,34,0.4117647058823529,0.5001176470588234
184,8460502,0,1,0.0,0.502
185,8460503,0,2,0.0,0.5165
186,8460504,59,147,0.4013605442176871,0.49758503401360543
187,8460507,1324,2617,0.5059228123805884,0.5001276270538785
188,8460509,0,3,0.0,0.5003333333333333
189,8460517,0,1,0.0,0.499
190,8460527,1818,3341,0.5441484585453457,0.49998712960191555
191,8460533,721,1358,0.5309278350515464,0.4997268041237113
192,8460534,1005,1941,0.517774343122102,0.49958268933539407
193,8460540,2,9,0.2222222222222222,0.5037777777777779
194,8460541,1566,3131,0.5001596933886937,0.49968125199616736
195,8460542,2176,5074,0.42885297595585337,0.4999440283799763
196,8460548,0,1,0.0,0.509
197,8460555,1,3,0.3333333333333333,0.49733333333333335
198,8460556,445,952,0.46743697478991597,0.5000241596638656
199,8460561,3,3,1.0,0.5006666666666666
200,8460562,4017,7297,0.5505002055639304,0.5001973413731671
201,8460567,182,382,0.47643979057591623,0.500628272251309
202,8460577,189,461,0.40997830802603036,0.5003297180043385
203,8460579,4,16,0.25,0.49875
204,8460588,2,8,0.25,0.489125
205,8460595,18,45,0.4,0.49802222222222226
206,8460620,0,5,0.0,0.5006
207,8460621,110,309,0.3559870550161812,0.4986213592233009
208,8460626,1,3,0.3333333333333333,0.49533333333333335
209,8460639,2,5,0.4,0.5045999999999999
210,8460649,215,468,0.4594017094017094,0.4995726495726496
211,8460654,3,7,0.42857142857142855,0.49871428571428567
212,8460719,51,125,0.408,0.502088
213,8460720,7,22,0.3181818181818182,0.4899545454545455
214,8460733,11,20,0.55,0.49770000000000003
215,8460735,2,13,0.15384615384615385,0.5067692307692307
216,8460743,5,12,0.4166666666666667,0.5018333333333332
217,8460757,1,1,1.0,0.495
218,8460782,0,2,0.0,0.4875
219,8462033,2,2,1.0,0.517
220,8462034,1,1,1.0,0.479
221,8462035,171,357,0.4789915966386555,0.499515406162465
222,8462036,2819,6233,0.4522701748756618,0.5000369003690037
223,8462037,2,3,0.6666666666666666,0.5136666666666666
224,8462038,724,1625,0.44553846153846155,0.49966400000000005
225,8462041,48,144,0.3333333333333333,0.5026805555555556
226,8462042,1881,3637,0.5171844927137751,0.5002941985152598
227,8462045,0,4,0.0,0.504
228,8462051,0,2,0.0,0.49
229,8462060,6,22,0.2727272727272727,0.49859090909090914
230,8462061,765,1481,0.5165428764348413,0.500200540175557
231,8462062,9,15,0.6,0.5018
232,8462072,1,3,0.3333333333333333,0.48833333333333323
233,8462077,1487,3463,0.4293964770430263,0.4997588795841756
234,8462081,1,8,0.125,0.501125
235,8462082,94,244,0.38524590163934425,0.4984754098360656
236,8462084,5,22,0.22727272727272727,0.4976363636363636
237,8462093,28,74,0.3783783783783784,0.49947297297297294
238,8462094,18,39,0.46153846153846156,0.4992307692307692
239,8462105,382,788,0.4847715736040609,0.4993857868020304
240,8462114,43,113,0.3805309734513274,0.501362831858407
241,8462118,3429,6769,0.5065740877529916,0.4998852119958635
242,8462129,4644,9140,0.5080962800875274,0.49979442013129094
243,8462136,1,4,0.25,0.5
244,8462149,43,77,0.5584415584415584,0.5021428571428572
245,8462159,564,1086,0.5193370165745856,0.5003922651933701
246,8462176,1,3,0.3333333333333333,0.49366666666666664
247,8462182,363,694,0.5230547550432276,0.4997406340057637
248,8462185,3,12,0.25,0.5055833333333334
249,8462196,1,1,1.0,0.494
250,8462197,567,1110,0.5108108108108108,0.5001873873873874
251,8462209,57,157,0.3630573248407643,0.5024458598726114
252,8462225,0,5,0.0,0.5098
253,8462419,1,6,0.16666666666666666,0.5063333333333334
254,8462535,8,30,0.26666666666666666,0.5020333333333332
255,8462823,1500,3040,0.4934210526315789,0.49982467105263156
256,8463638,1,1,1.0,0.493
257,8464956,0,4,0.0,0.49824999999999997
258,8464957,9,36,0.25,0.50025
259,8464960,120,338,0.35502958579881655,0.5013609467455622
260,8464962,2,3,0.6666666666666666,0.501
261,8464966,3,7,0.42857142857142855,0.5037142857142857
262,8464967,3558,6736,0.5282066508313539,0.4997063539192399
263,8464968,111,282,0.39361702127659576,0.49879787234042555
264,8464975,2783,5621,0.49510763209393344,0.5000446539761608
265,8464977,2633,5263,0.5002850085502565,0.4999215276458295
266,8464979,43,103,0.4174757281553398,0.49996116504854365
267,8464981,0,3,0.0,0.49700000000000005
268,8464983,4,10,0.4,0.4988
269,8464984,186,456,0.40789473684210525,0.5007214912280702
270,8464989,7499,14148,0.5300395815662992,0.5001639100932994
271,8464994,883,1745,0.5060171919770774,0.5002332378223495
272,8464998,108,261,0.41379310344827586,0.49902298850574717
273,8465003,43,81,0.5308641975308642,0.5001234567901235
274,8465005,0,1,0.0,0.492
275,8465009,15,38,0.39473684210526316,0.4974210526315789
276,8465012,1,4,0.25,0.5005
277,8465016,0,2,0.0,0.4775
278,8465018,133,254,0.5236220472440944,0.4990590551181102
279,8465024,17,45,0.37777777777777777,0.49717777777777783
280,8465025,55,135,0.4074074074074074,0.4994444444444444
281,8465026,15,50,0.3,0.4986
282,8465028,1,4,0.25,0.488
283,8465041,306,628,0.4872611464968153,0.4992961783439491
284,8465042,0,1,0.0,0.506
285,8465050,4461,8449,0.5279914782814534,0.500235294117647
286,8465056,302,534,0.5655430711610487,0.500056179775281
287,8465058,1,8,0.125,0.505375
288,8465059,74,170,0.43529411764705883,0.4991176470588235
289,8465113,172,384,0.4479166666666667,0.49987760416666666
290,8465122,1,2,0.5,0.494
291,8465166,792,1813,0.4368450082735797,0.4998036403750689
292,8465168,1,1,1.0,0.483
293,8465170,105,268,0.3917910447761194,0.4993544776119403
294,8465175,275,615,0.44715447154471544,0.5007821138211382
295,8465180,15,29,0.5172413793103449,0.5043793103448276
296,8465185,0,2,0.0,0.5015000000000001
297,8465189,500,1094,0.4570383912248629,0.5003135283363802
298,8465192,4758,8980,0.5298440979955457,0.4998257238307349
299,8465200,1,2,0.5,0.5185
300,8465210,0,3,0.0,0.478
301,8465220,13,28,0.4642857142857143,0.49825
302,8465250,1,2,0.5,0.498
303,8465253,237,552,0.42934782608695654,0.5002735507246377
304,8465951,95,237,0.4008438818565401,0.49849367088607593
305,8465968,1090,2263,0.48166151126822804,0.500061422889969
306,8465978,94,217,0.43317972350230416,0.5011981566820276
307,8465992,0,1,0.0,0.509
308,8466035,10,42,0.23809523809523808,0.49847619047619046
309,8466109,118,280,0.42142857142857143,0.5004535714285714
310,8466110,704,1322,0.5325264750378215,0.49987367624810897
311,8466138,11417,21437,0.5325838503521948,0.4998784811307553
312,8466139,4139,8182,0.5058665362991933,0.5005345881202641
313,8466140,4439,9680,0.45857438016528923,0.5002395661157025
314,8466144,1,4,0.25,0.49724999999999997
315,8466145,1,2,0.5,0.523
316,8466147,176,410,0.4292682926829268,0.4995926829268292
317,8466148,40,118,0.3389830508474576,0.4997203389830509
318,8466149,617,1271,0.4854445318646735,0.4996703383162864
319,8466153,103,246,0.4186991869918699,0.5006788617886179
320,8466158,4,5,0.8,0.5014000000000001
321,8466160,95,260,0.36538461538461536,0.5009307692307692
322,8466162,6,18,0.3333333333333333,0.5058888888888888
323,8466174,16,35,0.45714285714285713,0.5024285714285713
324,8466181,25,83,0.30120481927710846,0.4983132530120482
325,8466182,1,2,0.5,0.489
326,8466184,24,35,0.6857142857142857,0.49951428571428574
327,8466197,2,9,0.2222222222222222,0.5007777777777778
328,8466200,3,15,0.2,0.5050666666666667
329,8466202,7,31,0.22580645161290322,0.4982903225806452
330,8466208,1,2,0.5,0.4905
331,8466209,0,4,0.0,0.5005
332,8466210,3,9,0.3333333333333333,0.5023333333333333
333,8466212,1,1,1.0,0.476
334,8466215,0,1,0.0,0.497
335,8466216,579,1207,0.47970173985086995,0.4993744821872411
336,8466230,1,2,0.5,0.504
337,8466232,6,13,0.46153846153846156,0.5023846153846153
338,8466240,13,53,0.24528301886792453,0.501245283018868
339,8466251,283,595,0.4756302521008403,0.49843697478991594
340,8466260,19,50,0.38,0.4993
341,8466266,1019,2187,0.46593507087334246,0.500459076360311
342,8466271,0,1,0.0,0.532
343,8466285,0,1,0.0,0.509
344,8466292,9,32,0.28125,0.49703125
345,8466300,878,1788,0.49105145413870244,0.49929642058165546
346,8466304,87,203,0.42857142857142855,0.4979901477832512
347,8466316,14,59,0.23728813559322035,0.5001525423728813
348,8466317,0,1,0.0,0.489
349,8466320,1,5,0.2,0.5074
350,8466333,5,11,0.45454545454545453,0.5028181818181817
351,8466343,345,650,0.5307692307692308,0.4996692307692308
352,8466345,7,26,0.2692307692307692,0.5026923076923077
353,8466357,462,1000,0.462,0.500457
354,8466371,4195,8126,0.5162441545655919,0.5001778242677825
355,8466378,305,734,0.41553133514986373,0.4986226158038148
356,8466392,2599,5233,0.4966558379514619,0.5003135868526657
357,8466393,184,516,0.35658914728682173,0.49987403100775196
358,8466394,14,24,0.5833333333333334,0.5004166666666666
359,8466398,98,313,0.31309904153354634,0.5007348242811502
360,8466399,698,1337,0.5220643231114436,0.49908975317875837
361,8466421,266,556,0.4784172661870504,0.5005791366906475
362,8467055,485,1038,0.46724470134874757,0.4999942196531791
363,8467096,0,8,0.0,0.49925
364,8467304,0,1,0.0,0.503
365,8467323,340,735,0.46258503401360546,0.4999700680272109
366,8467329,6160,12319,0.5000405877100415,0.5000705414400519
367,8467330,4826,10174,0.47434637310792216,0.49998132494594066
368,8467331,2,7,0.2857142857142857,0.48928571428571427
369,8467332,0,1,0.0,0.533
370,8467333,101,234,0.43162393162393164,0.49802136752136755
371,8467334,5546,9425,0.5884350132625995,0.49996201591511924
372,8467335,639,1343,0.4758004467609829,0.49935443037974686
373,8467336,463,953,0.4858342077649528,0.49995068205666315
374,8467338,184,481,0.38253638253638256,0.5002598752598753
375,8467342,1,2,0.5,0.504
376,8467344,1,3,0.3333333333333333,0.5083333333333334
377,8467346,47,121,0.3884297520661157,0.49838016528925616
378,8467348,0,1,0.0,0.502
379,8467350,0,1,0.0,0.52
380,8467351,5127,10142,0.505521593374088,0.5001759021889174
381,8467352,1,1,1.0,0.485
382,8467353,1417,3274,0.43280390959071474,0.5000925473427
383,8467354,1,1,1.0,0.501
384,8467355,4,8,0.5,0.496
385,8467356,0,1,0.0,0.523
386,8467357,23,86,0.26744186046511625,0.49766279069767444
387,8467361,2779,5465,0.5085086916742909,0.4999709057639524
388,8467369,0,1,0.0,0.517
389,8467370,7666,14932,0.51339405304045,0.5000032145727298
390,8467371,4855,11012,0.44088267344714854,0.5002399200871777
391,8467386,483,981,0.4923547400611621,0.5003944954128441
392,8467387,0,1,0.0,0.497
393,8467389,6211,12339,0.5033633195558798,0.49985193289569657
394,8467392,1,2,0.5,0.4975
395,8467393,22,77,0.2857142857142857,0.5018571428571429
396,8467396,128,362,0.35359116022099446,0.49990055248618787
397,8467397,10,36,0.2777777777777778,0.5034166666666667
398,8467400,5,11,0.45454545454545453,0.5026363636363637
399,8467407,378,916,0.4126637554585153,0.5008002183406114
400,8467412,37,105,0.3523809523809524,0.49866666666666665
401,8467416,946,1750,0.5405714285714286,0.5003531428571428
402,8467423,5681,11258,0.5046189376443418,0.4997686089891632
403,8467427,0,1,0.0,0.477
404,8467428,8,27,0.2962962962962963,0.4973703703703703
405,8467444,7,12,0.5833333333333334,0.494
406,8467452,0,2,0.0,0.4655
407,8467463,47,134,0.35074626865671643,0.5015149253731344
408,8467466,32,130,0.24615384615384617,0.5019230769230769
409,8467469,0,1,0.0,0.506
410,8467478,0,1,0.0,0.527
411,8467483,1201,2599,0.4621008080030781,0.4998684109272797
412,8467488,28,73,0.3835616438356164,0.5036438356164383
413,8467491,225,506,0.44466403162055335,0.500794466403162
414,8467493,22,57,0.38596491228070173,0.5002807017543859
415,8467496,0,2,0.0,0.4815
416,8467502,174,390,0.4461538461538462,0.49998974358974363
417,8467514,6460,11840,0.5456081081081081,0.500019510135135
418,8467516,1254,2410,0.5203319502074689,0.5000315352697094
419,8467519,0,1,0.0,0.483
420,8467531,0,1,0.0,0.485
421,8467535,3,3,1.0,0.49566666666666664
422,8467543,379,841,0.450653983353151,0.5002627824019025
423,8467545,86,208,0.41346153846153844,0.4998942307692309
424,8467557,57,175,0.32571428571428573,0.5005771428571428
425,8467564,24,63,0.38095238095238093,0.5014285714285713
426,8467565,358,688,0.5203488372093024,0.5000436046511628
427,8467579,0,1,0.0,0.488
428,8467580,1,1,1.0,0.503
429,8467831,3768,6968,0.5407577497129736,0.4995634328358209
430,8467844,214,461,0.4642082429501085,0.4995010845986985
431,8467856,0,1,0.0,0.507
432,8467857,142,255,0.5568627450980392,0.49966666666666665
433,8467875,129,357,0.36134453781512604,0.5000252100840337
434,8467876,8470,17288,0.48993521517815825,0.5000573808422027
435,8467877,0,1,0.0,0.5
436,8467878,2066,4504,0.4587033747779751,0.4998048401420959
437,8467880,561,1124,0.4991103202846975,0.5000551601423487
438,8467881,54,142,0.38028169014084506,0.4995422535211268
439,8467882,701,1326,0.528657616892911,0.49974434389140265
440,8467883,1,1,1.0,0.465
441,8467884,11,36,0.3055555555555556,0.4972222222222222
442,8467886,47,106,0.44339622641509435,0.4998584905660377
443,8467890,0,2,0.0,0.4845
444,8467891,3,14,0.21428571428571427,0.5001428571428572
445,8467899,25,87,0.28735632183908044,0.500367816091954
446,8467905,1,10,0.1,0.4953999999999999
447,8467908,0,1,0.0,0.496
448,8467909,0,2,0.0,0.508
449,8467914,0,1,0.0,0.504
450,8467915,2,5,0.4,0.4885999999999999
451,8467924,6,14,0.42857142857142855,0.4959285714285714
452,8467925,1800,3288,0.5474452554744526,0.5001462895377129
453,8467937,980,1702,0.5757931844888367,0.5001609870740306
454,8467943,33,134,0.2462686567164179,0.5004402985074626
455,8467951,7,22,0.3181818181818182,0.4995909090909091
456,8467956,0,1,0.0,0.507
457,8467962,13,27,0.48148148148148145,0.5014814814814814
458,8467964,1411,2966,0.47572488199595414,0.49950236008091703
459,8467966,30,71,0.4225352112676056,0.4990422535211268
460,8467967,3579,7294,0.4906772689882095,0.4999011516314779
461,8467969,27,68,0.39705882352941174,0.5012058823529413
462,8467974,10,33,0.30303030303030304,0.49500000000000005
463,8467977,3,5,0.6,0.5006
464,8467988,506,1295,0.3907335907335907,0.4993444015444015
465,8468001,2816,5318,0.529522376833396,0.4997747273411056
466,8468028,3,10,0.3,0.5111
467,8468055,0,1,0.0,0.5
468,8468064,290,701,0.4136947218259629,0.4996262482168331
469,8468083,6881,13464,0.5110665478312537,0.4999787581699347
470,8468085,108,296,0.36486486486486486,0.4997094594594596
471,8468086,2,6,0.3333333333333333,0.4925
472,8468094,0,1,0.0,0.509
473,8468095,5,25,0.2,0.49852
474,8468101,1,2,0.5,0.4945
475,8468103,5,15,0.3333333333333333,0.4964666666666667
476,8468113,1,1,1.0,0.487
477,8468114,1,3,0.3333333333333333,0.47933333333333333
478,8468118,79,139,0.5683453237410072,0.5015107913669065
479,8468121,2,5,0.4,0.5024
480,8468123,18,46,0.391304347826087,0.49823913043478263
481,8468153,35,55,0.6363636363636364,0.5006181818181819
482,8468161,3,7,0.42857142857142855,0.5065714285714285
483,8468162,2961,5355,0.5529411764705883,0.5000689075630252
484,8468172,143,372,0.3844086021505376,0.5012016129032257
485,8468208,1012,2150,0.47069767441860466,0.5001706976744186
486,8468213,1,1,1.0,0.505
487,8468224,283,604,0.4685430463576159,0.49984933774834434
488,8468252,2,4,0.5,0.491
489,8468309,4,16,0.25,0.50475
490,8468432,2185,4470,0.4888143176733781,0.5001677852348992
491,8468434,2522,4515,0.5585825027685493,0.4998834994462902
492,8468443,27,102,0.2647058823529412,0.49931372549019615
493,8468463,59,134,0.44029850746268656,0.5004850746268655
494,8468466,26,59,0.4406779661016949,0.5008983050847458
495,8468478,4,7,0.5714285714285714,0.5017142857142857
496,8468482,227,472,0.4809322033898305,0.4998241525423729
497,8468483,14,60,0.23333333333333334,0.5006666666666667
498,8468484,8,11,0.7272727272727273,0.5000909090909091
499,8468485,125,284,0.44014084507042256,0.500718309859155
500,8468486,168,413,0.4067796610169492,0.49935593220338986
501,8468488,3,13,0.23076923076923078,0.5052307692307693
502,8468490,61,159,0.3836477987421384,0.4999433962264151
503,8468491,3,8,0.375,0.4985
504,8468493,6,8,0.75,0.504625
505,8468496,8,40,0.2,0.50145
506,8468498,1,1,1.0,0.523
